trans_id,transaction_total,customer_id,time_of_day
trans4121,24.5,5,17:29:32
trans4122,21.5,1832,09:17:56
trans4123,8.5,2010,19:53:45
trans4124,11.5,1112,12:05:37
trans4125,26.89,1656,09:34:03
trans4126,24.23,1388,09:28:17
trans4127,22.5,634,18:52:10
trans4128,22.75,1275,18:44:37
trans4129,22.0,2344,15:34:57
trans4130,15.0,1444,18:55:15
trans4131,18.27,424,11:33:27
trans4132,13.0,1187,09:57:31
trans4133,14.5,758,14:39:47
trans4134,25.0,1117,13:24:48
trans4135,10.5,1419,10:56:16
trans4136,19.04,1858,15:54:22
trans4137,10.0,1203,09:31:13
trans4138,10.5,887,13:41:51
trans4139,34.39,333,17:08:36
trans4140,27.5,876,16:01:24
trans4141,12.0,1275,14:26:50
trans4142,11.77,26,14:40:50
trans4143,9.5,1072,19:21:12
trans4144,31.25,2051,13:13:19
trans4145,16.52,631,10:43:05
trans4146,40.769999999999996,138,12:41:32
trans4147,22.27,1016,16:17:53
trans4148,8.77,2004,18:41:26
trans4149,13.27,824,19:01:32
trans4150,34.5,43,19:41:58
trans4151,22.77,1239,17:30:16
trans4152,19.75,876,14:53:18
trans4153,14.87,502,13:56:42
trans4154,29.39,2432,11:39:13
trans4155,20.64,491,14:06:36
trans4156,22.52,1642,13:54:31
trans4157,23.79,429,13:52:44
trans4158,20.0,368,11:47:45
trans4159,29.77,971,11:21:25
trans4160,26.5,532,12:27:46
trans4161,7.77,949,16:23:02
trans4162,26.0,572,09:30:12
trans4163,21.77,422,15:42:07
trans4164,9.6,1016,18:55:21
trans4165,35.269999999999996,1905,18:09:26
trans4166,14.0,1431,13:11:00
trans4167,18.87,1489,11:25:55
trans4168,10.0,1777,15:27:45
trans4169,24.27,1430,11:19:38
trans4170,31.0,1920,19:42:02
trans4171,16.77,290,11:51:40
trans4172,15.0,1194,16:41:54
trans4173,17.85,647,11:40:34
trans4174,33.37,854,10:19:15
trans4175,20.73,2303,16:18:02
trans4176,11.6,1362,10:45:59
trans4177,20.75,351,13:52:01
trans4178,17.77,2171,12:44:23
trans4179,22.77,1292,19:51:30
trans4180,8.5,692,09:28:59
trans4181,21.5,2205,14:49:54
trans4182,25.25,1619,11:26:26
trans4183,23.39,1612,18:56:10
trans4184,32.62,2499,12:26:20
trans4185,18.5,158,17:04:30
trans4186,10.02,1525,11:15:33
trans4187,23.5,189,13:50:43
trans4188,17.6,2141,10:15:00
trans4189,15.0,1976,17:23:06
trans4190,10.5,863,12:03:25
trans4191,21.75,2302,10:55:19
trans4192,20.5,2254,09:34:46
trans4193,26.27,1090,15:11:19
trans4194,15.5,2455,13:02:22
trans4195,18.77,1398,09:35:41
trans4196,24.1,1928,15:42:05
trans4197,26.119999999999997,1510,16:28:53
trans4198,29.619999999999997,1117,13:38:01
trans4199,16.77,2179,14:53:04
trans4200,12.6,380,11:14:02
trans4201,17.12,18,11:25:11
trans4202,20.1,1330,11:22:12
trans4203,17.5,1279,12:49:24
trans4204,25.5,1745,11:40:45
trans4205,24.39,586,15:15:23
trans4206,14.37,2135,19:00:14
trans4207,19.02,46,12:03:24
trans4208,18.369999999999997,1548,12:29:34
trans4209,26.0,1930,14:06:44
trans4210,34.519999999999996,715,11:34:24
trans4211,19.0,2318,09:23:54
trans4212,13.87,685,13:56:16
trans4213,17.0,1587,13:26:21
trans4214,13.0,1141,15:39:40
trans4215,14.27,1585,10:19:41
trans4216,25.1,1084,19:27:47
trans4217,28.619999999999997,1094,18:54:49
trans4218,23.75,372,18:12:53
trans4219,15.23,1537,18:15:28
trans4220,16.77,1218,18:47:09
trans4221,21.0,1179,14:54:46
trans4222,5.77,104,15:17:05
trans4223,10.23,1272,18:53:18
trans4224,24.54,2301,15:27:08
trans4225,5.75,1376,14:31:12
trans4226,21.0,1109,17:55:01
trans4227,12.5,715,09:26:42
trans4228,25.27,448,17:38:49
trans4229,16.27,2315,16:01:40
trans4230,26.5,271,15:08:06
trans4231,15.6,1034,16:59:42
trans4232,37.62,619,19:06:41
trans4233,20.89,580,11:56:45
trans4234,24.02,2108,14:35:32
trans4235,29.25,2403,15:42:55
trans4236,18.02,1406,17:49:31
trans4237,21.119999999999997,445,17:45:46
trans4238,7.0,1206,18:44:04
trans4239,12.77,1732,10:05:20
trans4240,23.39,1450,17:54:09
trans4241,21.619999999999997,61,13:48:56
trans4242,11.77,1663,11:25:39
trans4243,29.5,1424,13:23:39
trans4244,25.6,463,18:24:06
trans4245,18.27,440,12:42:55
trans4246,20.869999999999997,1851,13:37:28
trans4247,27.1,548,19:48:50
trans4248,25.869999999999997,2215,10:03:36
trans4249,19.619999999999997,178,19:59:19
trans4250,23.119999999999997,1432,18:32:37
trans4251,30.77,377,11:35:53
trans4252,34.04,1941,14:11:35
trans4253,17.75,1251,18:01:55
trans4254,28.5,1117,18:01:42
trans4255,20.54,107,19:09:07
trans4256,16.0,1915,13:28:19
trans4257,18.0,1398,19:15:20
trans4258,26.5,161,18:50:30
trans4259,14.389999999999999,1985,10:37:20
trans4260,16.5,690,16:58:56
trans4261,12.75,2329,09:32:24
trans4262,12.27,586,17:18:52
trans4263,15.79,1497,09:31:03
trans4264,12.77,150,19:15:39
trans4265,20.02,1178,18:19:22
trans4266,17.0,1313,15:20:38
trans4267,29.1,477,14:09:40
trans4268,25.0,1207,15:27:37
trans4269,30.39,1091,11:39:19
trans4270,28.54,403,09:10:56
trans4271,17.119999999999997,1712,16:50:35
trans4272,14.04,2201,15:23:54
trans4273,20.5,654,11:38:51
trans4274,13.5,456,17:04:25
trans4275,12.25,2211,11:58:35
trans4276,27.0,513,10:53:13
trans4277,15.73,399,11:42:53
trans4278,29.04,1718,10:36:15
trans4279,16.1,601,19:33:51
trans4280,14.5,1786,10:10:12
trans4281,24.0,1243,19:09:39
trans4282,28.77,1877,14:41:11
trans4283,13.87,1928,15:31:48
trans4284,20.5,1933,14:49:30
trans4285,22.73,582,13:21:16
trans4286,11.5,1553,13:29:16
trans4287,13.04,1180,19:36:26
trans4288,10.5,1357,10:00:00
trans4289,13.77,1035,10:30:37
trans4290,15.54,1240,19:48:00
trans4291,32.5,1947,11:57:47
trans4292,23.6,990,11:41:57
trans4293,7.77,1513,13:31:36
trans4294,20.5,1336,19:45:30
trans4295,15.0,1669,09:07:45
trans4296,27.77,1310,18:59:22
trans4297,15.5,1727,17:18:31
trans4298,16.87,583,18:40:26
trans4299,20.54,1826,09:20:18
trans4300,29.5,1381,11:19:24
trans4301,27.5,16,17:31:40
trans4302,31.27,1651,09:15:23
trans4303,13.5,1768,11:14:17
trans4304,26.0,704,17:03:11
trans4305,16.77,660,11:27:37
trans4306,27.0,1321,12:31:37
trans4307,24.62,350,14:45:22
trans4308,25.0,267,19:57:44
trans4309,15.27,271,09:01:56
trans4310,18.77,898,13:38:29
trans4311,20.39,572,12:50:58
trans4312,28.5,2188,18:51:56
trans4313,27.75,320,13:31:52
trans4314,26.869999999999997,1411,11:11:49
trans4315,26.22,297,13:34:53
trans4316,12.27,1397,11:51:11
trans4317,16.02,1147,18:41:10
trans4318,30.77,696,15:15:00
trans4319,19.869999999999997,317,14:03:37
trans4320,26.79,385,15:51:22
trans4321,18.77,229,14:33:34
trans4322,17.0,71,09:44:59
trans4323,20.02,1309,10:30:17
trans4324,25.5,657,18:31:50
trans4325,22.0,1757,14:34:38
trans4326,17.52,2368,15:29:24
trans4327,12.02,351,13:43:26
trans4328,10.0,927,16:47:53
trans4329,27.0,292,11:56:51
trans4330,13.77,2475,16:40:33
trans4331,21.04,1986,19:50:14
trans4332,13.27,1561,15:16:29
trans4333,23.64,1293,10:03:02
trans4334,10.1,1731,14:43:50
trans4335,16.369999999999997,1813,15:28:36
trans4336,20.0,92,11:10:03
trans4337,18.27,2163,15:31:15
trans4338,24.25,1171,11:12:46
trans4339,19.77,500,11:24:46
trans4340,26.89,1178,09:31:13
trans4341,20.1,1747,09:33:10
trans4342,10.77,1095,16:30:57
trans4343,5.77,1350,10:41:50
trans4344,13.87,498,15:23:58
trans4345,10.27,404,19:22:55
trans4346,14.62,2116,14:04:11
trans4347,14.87,1967,10:16:35
trans4348,18.14,1124,18:32:15
trans4349,14.73,1328,19:11:14
trans4350,16.7,2452,10:29:33
trans4351,25.27,979,19:25:14
trans4352,9.5,1394,11:42:54
trans4353,14.23,493,13:35:03
trans4354,17.39,552,17:23:32
trans4355,15.27,266,18:01:19
trans4356,23.77,585,13:30:15
trans4357,20.64,2342,11:48:10
trans4358,16.0,2465,11:55:27
trans4359,21.77,89,18:07:15
trans4360,17.52,1745,12:41:44
trans4361,23.27,6,16:02:11
trans4362,23.89,580,17:09:30
trans4363,15.77,1889,14:10:13
trans4364,24.6,1973,11:35:04
trans4365,23.0,2190,09:40:17
trans4366,23.73,2440,12:19:28
trans4367,18.62,1701,09:52:09
trans4368,8.62,164,16:04:28
trans4369,6.0,1340,17:12:06
trans4370,21.0,1117,17:26:09
trans4371,13.27,1066,12:10:25
trans4372,22.119999999999997,2373,11:55:28
trans4373,15.25,632,12:15:04
trans4374,19.1,33,15:18:16
trans4375,23.5,1986,12:00:10
trans4376,22.02,2334,18:51:46
trans4377,12.0,2178,19:18:23
trans4378,26.0,1320,14:46:14
trans4379,25.0,643,13:28:51
trans4380,19.77,2379,16:11:38
trans4381,19.54,1665,19:56:40
trans4382,13.5,2452,10:46:08
trans4383,15.27,1920,15:53:27
trans4384,21.0,2446,12:36:46
trans4385,9.75,523,14:46:08
trans4386,29.6,178,16:44:42
trans4387,9.27,346,17:40:07
trans4388,32.37,2281,18:54:20
trans4389,14.0,1529,13:22:32
trans4390,12.0,1158,14:40:07
trans4391,10.77,1258,14:14:19
trans4392,17.5,2290,11:30:54
trans4393,14.5,2484,10:46:40
trans4394,13.77,428,12:24:43
trans4395,3.0,2078,18:16:06
trans4396,18.5,32,19:41:16
trans4397,18.77,1711,11:07:37
trans4398,16.77,1773,16:47:55
trans4399,20.6,1322,18:14:38
trans4400,29.27,1049,16:50:25
trans4401,17.73,2409,14:16:39
trans4402,2.5,1066,10:58:35
trans4403,26.85,1492,12:50:03
trans4404,21.14,1942,15:39:50
trans4405,22.5,1833,18:23:53
trans4406,18.77,385,13:35:33
trans4407,20.27,1809,15:56:56
trans4408,15.25,599,16:53:11
trans4409,16.77,2062,13:07:15
trans4410,27.27,1855,10:33:15
trans4411,7.6,1949,15:44:31
trans4412,15.77,168,16:29:31
trans4413,7.1,1184,10:05:51
trans4414,23.77,1649,12:46:38
trans4415,21.1,1052,11:03:33
trans4416,30.27,1143,10:15:26
trans4417,12.6,2282,10:35:16
trans4418,35.0,442,14:58:59
trans4419,33.0,2468,09:19:27
trans4420,17.0,2028,10:33:22
trans4421,14.87,9,13:00:50
trans4422,39.25,1784,11:18:19
trans4423,34.39,377,15:52:35
trans4424,20.0,2013,14:55:27
trans4425,16.77,2418,19:53:46
trans4426,18.5,2406,18:26:41
trans4427,24.27,939,19:38:35
trans4428,19.0,628,14:34:12
trans4429,22.77,1768,12:55:37
trans4430,19.27,2338,17:03:20
trans4431,11.5,1652,17:30:40
trans4432,21.54,137,17:17:28
trans4433,20.16,204,09:45:00
trans4434,20.0,2103,18:16:05
trans4435,17.6,7,18:05:38
trans4436,27.23,698,14:03:49
trans4437,18.5,2221,15:00:51
trans4438,11.87,14,16:31:39
trans4439,24.1,322,15:12:00
trans4440,23.04,1017,13:44:04
trans4441,17.27,1710,09:26:01
trans4442,13.25,2403,18:34:10
trans4443,8.77,1244,16:04:32
trans4444,16.369999999999997,1669,11:24:25
trans4445,26.77,1014,11:18:35
trans4446,47.269999999999996,505,10:04:27
trans4447,25.25,156,10:43:11
trans4448,25.25,2104,13:20:18
trans4449,14.85,1674,14:49:40
trans4450,17.54,1535,13:48:14
trans4451,15.5,949,12:06:50
trans4452,16.27,743,09:06:33
trans4453,15.02,385,09:14:50
trans4454,8.27,1290,17:38:00
trans4455,22.1,1135,15:59:40
trans4456,22.27,2196,12:31:39
trans4457,23.25,1274,13:50:05
trans4458,20.25,2081,18:55:46
trans4459,21.0,34,15:20:38
trans4460,26.119999999999997,1003,13:07:35
trans4461,18.869999999999997,1589,17:15:42
trans4462,10.25,1311,13:17:29
trans4463,19.0,353,09:50:02
trans4464,34.5,390,17:04:04
trans4465,15.6,815,17:45:55
trans4466,23.96,856,17:54:38
trans4467,21.0,574,09:06:40
trans4468,2.0,1800,10:36:05
trans4469,15.75,1690,12:11:42
trans4470,9.75,1977,19:15:24
trans4471,17.77,1316,18:51:47
trans4472,25.33,477,14:50:55
trans4473,5.75,1083,14:33:05
trans4474,23.77,2075,16:15:22
trans4475,15.5,116,16:56:05
trans4476,20.35,2029,14:25:51
trans4477,19.77,1645,12:07:17
trans4478,15.0,2027,09:49:22
trans4479,12.5,741,16:24:37
trans4480,23.77,484,09:04:09
trans4481,23.85,2048,19:47:49
trans4482,29.75,1165,14:48:31
trans4483,22.27,1389,10:47:44
trans4484,25.77,1998,16:04:49
trans4485,25.619999999999997,162,19:30:32
trans4486,16.04,288,09:04:06
trans4487,19.5,956,14:02:57
trans4488,10.5,403,09:28:39
trans4489,15.75,104,11:44:45
trans4490,8.5,1254,12:59:08
trans4491,12.6,382,16:49:45
trans4492,17.73,604,13:08:53
trans4493,16.5,61,19:38:40
trans4494,8.5,1930,18:01:39
trans4495,13.0,1512,09:21:15
trans4496,34.87,1601,10:45:00
trans4497,11.5,2182,12:25:23
trans4498,14.5,2178,15:33:16
trans4499,17.27,2441,10:44:11
trans4500,21.27,1181,13:16:11
trans4501,14.73,448,18:51:54
trans4502,23.73,2128,09:19:01
trans4503,9.27,2281,09:28:32
trans4504,19.7,1390,14:29:46
trans4505,22.27,1490,14:02:24
trans4506,34.62,1453,17:39:04
trans4507,24.14,1394,09:14:05
trans4508,11.77,2489,14:28:30
trans4509,9.77,244,19:41:00
trans4510,20.04,1657,17:32:10
trans4511,29.5,929,15:00:02
trans4512,18.77,1638,11:10:30
trans4513,18.5,736,11:46:17
trans4514,22.5,2121,09:47:11
trans4515,29.23,2163,11:20:14
trans4516,25.83,2329,18:57:02
trans4517,14.27,640,10:10:41
trans4518,22.619999999999997,1921,12:51:04
trans4519,10.0,964,13:22:52
trans4520,18.27,1820,14:20:06
trans4521,17.27,58,18:01:07
trans4522,28.27,1488,13:00:33
trans4523,20.5,2483,14:04:03
trans4524,17.27,967,09:59:24
trans4525,28.1,465,16:34:16
trans4526,13.77,2339,16:29:25
trans4527,23.5,1454,14:28:57
trans4528,22.119999999999997,301,10:23:22
trans4529,18.0,268,19:30:40
trans4530,7.27,116,15:12:24
trans4531,17.39,785,14:02:48
trans4532,12.5,2378,17:07:50
trans4533,18.64,1897,17:16:07
trans4534,20.27,1736,17:24:32
trans4535,19.619999999999997,2311,17:59:00
trans4536,6.27,196,13:48:05
trans4537,16.619999999999997,332,12:48:28
trans4538,19.25,793,10:34:05
trans4539,30.0,1103,10:18:26
trans4540,23.77,518,16:10:51
trans4541,19.619999999999997,730,10:39:31
trans4542,23.39,483,18:30:36
trans4543,14.5,903,19:08:20
trans4544,16.0,2310,14:51:16
trans4545,18.23,1659,18:04:25
trans4546,13.5,597,17:31:56
trans4547,21.6,2471,14:36:54
trans4548,25.02,1287,18:35:35
trans4549,31.75,1039,16:46:35
trans4550,24.27,173,11:25:42
trans4551,14.77,74,14:10:08
trans4552,22.27,854,13:46:08
trans4553,34.27,765,15:32:12
trans4554,17.77,1578,13:17:32
trans4555,29.25,770,14:06:00
trans4556,23.89,246,10:04:40
trans4557,20.5,1911,11:37:05
trans4558,26.35,2187,09:11:49
trans4559,20.5,1444,19:10:05
trans4560,22.52,106,09:15:44
trans4561,14.12,216,14:51:43
trans4562,38.269999999999996,1363,12:50:11
trans4563,28.27,1058,13:16:00
trans4564,17.5,282,17:26:37
trans4565,19.89,1259,09:27:11
trans4566,18.77,272,11:11:36
trans4567,24.89,2374,16:13:38
trans4568,31.5,1685,16:17:42
trans4569,11.52,1372,14:13:03
trans4570,12.27,208,09:47:43
trans4571,11.77,2477,15:26:27
trans4572,30.22,46,09:44:16
trans4573,30.869999999999997,2157,16:46:06
trans4574,19.369999999999997,973,10:15:02
trans4575,9.0,2249,15:28:46
trans4576,31.27,1905,16:19:29
trans4577,12.27,850,10:18:34
trans4578,14.37,1408,14:32:54
trans4579,28.619999999999997,1885,09:11:23
trans4580,25.5,1890,19:53:17
trans4581,8.27,1806,09:58:09
trans4582,28.27,368,19:14:48
trans4583,15.5,2201,11:45:17
trans4584,23.48,2474,13:28:45
trans4585,19.27,2359,09:18:08
trans4586,22.619999999999997,1382,12:01:29
trans4587,10.77,396,11:07:54
trans4588,22.73,146,10:43:30
trans4589,19.27,1989,10:31:48
trans4590,11.37,2236,11:59:56
trans4591,26.73,808,18:19:29
trans4592,14.5,323,10:45:29
trans4593,18.73,1194,14:42:09
trans4594,22.77,305,12:30:43
trans4595,19.0,1854,17:01:51
trans4596,20.27,43,09:02:05
trans4597,23.5,465,12:49:24
trans4598,14.75,1698,15:53:04
trans4599,6.5,1656,15:21:19
trans4600,11.0,2140,19:17:32
trans4601,17.23,106,12:19:54
trans4602,15.27,694,18:35:35
trans4603,22.77,1726,12:58:24
trans4604,15.75,2472,12:03:58
trans4605,21.27,1381,12:08:06
trans4606,9.77,673,16:12:45
trans4607,18.52,1193,10:21:24
trans4608,17.27,536,17:54:40
trans4609,11.0,1432,12:36:47
trans4610,25.27,1632,13:25:00
trans4611,17.5,2047,09:06:44
trans4612,18.0,1513,09:53:14
trans4613,23.0,2230,15:01:06
trans4614,14.5,2467,19:10:56
trans4615,19.5,295,09:34:25
trans4616,25.89,1248,18:56:11
trans4617,22.5,2424,17:25:33
trans4618,27.369999999999997,1760,12:45:41
trans4619,19.0,1175,11:39:59
trans4620,23.77,1321,15:26:40
trans4621,26.0,1764,15:44:04
trans4622,18.02,1002,11:01:20
trans4623,15.23,1978,14:40:05
trans4624,19.0,1096,09:18:12
trans4625,26.39,344,09:29:16
trans4626,13.0,937,09:48:00
trans4627,26.0,1857,17:59:51
trans4628,25.35,370,18:19:48
trans4629,13.0,2309,16:30:39
trans4630,22.77,101,13:46:18
trans4631,27.5,485,19:13:45
trans4632,24.25,288,18:19:22
trans4633,24.5,956,15:24:09
trans4634,25.14,219,17:25:11
trans4635,11.0,2001,12:05:48
trans4636,18.27,338,12:13:47
trans4637,18.5,2044,12:26:40
trans4638,27.5,1404,14:35:57
trans4639,27.77,1731,12:07:25
trans4640,14.0,492,16:36:43
trans4641,20.39,968,09:57:18
trans4642,7.23,2149,18:28:24
trans4643,20.27,775,12:53:56
trans4644,26.0,2215,12:05:35
trans4645,35.5,1928,10:24:51
trans4646,14.27,448,18:38:17
trans4647,16.619999999999997,1755,11:16:10
trans4648,14.0,159,10:48:43
trans4649,25.0,1025,10:39:04
trans4650,30.35,969,17:39:39
trans4651,26.12,1451,09:15:45
trans4652,14.77,523,16:09:51
trans4653,15.77,1286,15:43:43
trans4654,16.0,669,10:41:32
trans4655,21.22,1800,10:15:53
trans4656,26.27,1244,15:43:13
trans4657,21.27,1320,13:15:33
trans4658,15.5,871,19:19:11
trans4659,26.77,2363,12:37:58
trans4660,17.64,364,18:23:30
trans4661,14.0,563,18:15:45
trans4662,15.77,192,19:16:06
trans4663,34.269999999999996,1881,13:01:41
trans4664,28.23,553,18:27:00
trans4665,19.77,555,10:05:39
trans4666,13.5,51,10:03:27
trans4667,36.72,1953,18:38:31
trans4668,22.49,2468,10:45:58
trans4669,34.0,1395,17:57:23
trans4670,21.77,2311,12:11:36
trans4671,13.0,342,10:08:37
trans4672,9.77,1058,09:16:49
trans4673,18.5,1226,12:31:20
trans4674,15.54,1512,19:28:35
trans4675,22.79,1056,10:58:12
trans4676,17.619999999999997,910,18:09:29
trans4677,25.0,1511,11:56:40
trans4678,24.5,1561,09:44:08
trans4679,23.0,1471,13:40:23
trans4680,11.62,386,10:48:37
trans4681,21.5,2079,15:58:03
trans4682,25.52,1479,12:54:40
trans4683,17.5,1775,14:37:56
trans4684,17.54,869,09:55:56
trans4685,24.5,548,10:35:53
trans4686,16.0,1542,18:39:30
trans4687,22.77,403,13:04:09
trans4688,20.5,1984,09:08:25
trans4689,29.77,331,14:43:32
trans4690,32.85,1690,10:57:03
trans4691,24.869999999999997,1744,17:30:46
trans4692,20.0,1042,12:45:25
trans4693,15.27,2488,17:12:47
trans4694,30.25,770,14:36:50
trans4695,18.73,964,10:16:09
trans4696,28.77,468,09:20:34
trans4697,19.85,2412,12:21:54
trans4698,22.75,1582,10:26:26
trans4699,12.54,1117,10:31:00
trans4700,13.37,879,18:53:47
trans4701,15.87,244,10:54:31
trans4702,15.23,110,09:48:00
trans4703,19.77,127,11:21:26
trans4704,21.0,2301,18:04:19
trans4705,22.54,297,09:30:16
trans4706,23.0,1916,15:17:35
trans4707,21.119999999999997,2365,12:33:49
trans4708,18.619999999999997,455,13:50:40
trans4709,28.5,1813,15:42:18
trans4710,15.5,836,19:19:59
trans4711,20.0,2480,18:55:46
trans4712,16.27,1943,18:18:48
trans4713,22.02,778,11:30:51
trans4714,10.5,795,18:07:49
trans4715,26.77,309,11:00:54
trans4716,16.87,1472,12:50:16
trans4717,21.0,1380,15:20:45
trans4718,9.5,1066,09:26:12
trans4719,31.5,989,16:13:18
trans4720,27.0,981,15:06:08
trans4721,20.25,1737,14:45:55
trans4722,13.02,2330,10:34:07
trans4723,11.25,1232,09:57:58
trans4724,17.6,1180,17:56:26
trans4725,25.37,1119,17:11:12
trans4726,17.619999999999997,88,19:25:22
trans4727,20.25,65,13:01:13
trans4728,24.87,1598,15:45:49
trans4729,15.5,370,14:32:53
trans4730,11.5,495,09:24:51
trans4731,26.5,1807,13:19:47
trans4732,32.769999999999996,1779,11:24:17
trans4733,21.39,1613,09:27:58
trans4734,28.25,406,11:48:39
trans4735,35.39,1722,10:51:53
trans4736,12.27,2467,15:22:54
trans4737,28.6,10,12:53:37
trans4738,24.39,157,09:47:13
trans4739,16.79,1433,16:14:13
trans4740,22.02,40,09:25:34
trans4741,7.6,2289,18:12:37
trans4742,15.27,776,09:45:53
trans4743,17.73,2136,13:39:36
trans4744,29.619999999999997,300,17:23:44
trans4745,17.27,2416,15:42:38
trans4746,14.75,477,17:09:56
trans4747,10.54,2281,17:35:48
trans4748,12.1,1016,10:03:34
trans4749,19.0,831,10:39:12
trans4750,18.0,1223,11:27:48
trans4751,13.6,2184,09:56:21
trans4752,19.0,1374,11:53:46
trans4753,11.5,2186,17:09:26
trans4754,25.02,1565,13:42:12
trans4755,27.0,1484,11:51:22
trans4756,13.77,779,19:09:35
trans4757,21.869999999999997,1502,14:43:08
trans4758,18.77,2484,17:33:52
trans4759,26.5,263,18:38:04
trans4760,36.269999999999996,1864,11:31:11
trans4761,16.37,2402,13:58:48
trans4762,21.75,1089,13:33:26
trans4763,35.0,804,17:09:15
trans4764,18.0,1050,16:49:14
trans4765,23.869999999999997,1323,09:26:01
trans4766,13.0,2195,18:54:15
trans4767,20.25,521,09:50:39
trans4768,17.77,1266,18:14:08
trans4769,17.35,309,17:31:58
trans4770,35.04,60,14:53:58
trans4771,15.52,1856,11:44:23
trans4772,26.27,2097,15:01:16
trans4773,25.73,1903,14:16:11
trans4774,26.27,40,17:07:37
trans4775,19.5,2476,09:32:15
trans4776,18.0,2268,18:40:56
trans4777,21.23,641,09:23:44
trans4778,20.5,2256,18:41:13
trans4779,30.0,689,12:53:25
trans4780,15.5,1509,12:15:53
trans4781,26.0,2033,14:06:06
trans4782,12.6,1679,18:43:28
trans4783,22.0,1625,16:07:19
trans4784,6.5,2148,16:13:14
trans4785,25.0,1839,15:35:25
trans4786,29.119999999999997,1612,16:56:57
trans4787,19.5,2281,16:13:11
trans4788,18.73,778,12:34:00
trans4789,29.5,2025,12:36:42
trans4790,23.27,2313,15:52:10
trans4791,12.77,1367,10:30:12
trans4792,23.04,587,11:52:13
trans4793,24.77,1154,19:03:38
trans4794,27.1,2380,17:30:32
trans4795,24.119999999999997,893,09:27:48
trans4796,23.77,1347,18:42:03
trans4797,20.89,2223,12:00:19
trans4798,21.52,694,19:56:08
trans4799,10.0,1370,12:32:53
trans4800,22.27,2351,16:42:32
trans4801,17.27,491,11:35:23
trans4802,23.5,1769,11:08:02
trans4803,18.37,1246,18:49:02
trans4804,19.89,728,15:02:57
trans4805,13.5,1959,13:17:53
trans4806,16.5,860,14:21:57
trans4807,24.87,1493,15:12:48
trans4808,13.5,246,12:24:06
trans4809,29.48,967,09:01:09
trans4810,25.75,578,14:42:21
trans4811,18.23,996,13:16:00
trans4812,10.5,838,11:38:14
trans4813,32.62,1174,15:49:46
trans4814,21.37,2272,12:55:40
trans4815,7.27,233,18:57:44
trans4816,12.0,1287,16:45:24
trans4817,27.75,287,15:42:59
trans4818,22.0,1662,15:35:59
trans4819,21.02,1076,17:35:07
trans4820,15.23,2423,12:00:45
trans4821,26.04,382,17:16:23
trans4822,26.5,2019,18:24:03
trans4823,24.0,138,15:08:45
trans4824,14.0,1459,19:28:27
trans4825,26.0,1084,16:08:14
trans4826,14.23,1165,18:17:15
trans4827,13.25,1053,14:08:29
trans4828,12.73,372,10:51:45
trans4829,13.37,502,11:49:33
trans4830,8.27,2466,13:33:31
trans4831,15.1,1854,16:33:26
trans4832,17.5,249,14:46:21
trans4833,12.5,2481,11:45:25
trans4834,11.0,184,09:53:02
trans4835,19.23,1366,14:29:27
